sno,content,link,date
1181,"['been in the city which has been witnessing over a ', 'hospital on wheels', 'claimed on Friday', 'claimed on two different stretches of the highway', 'increase in mishaps with serious and minor injuries', 'hospital on wheels', 'treat on the spot', 'announcement on Saturday', 'treatment on highways', 'issued by early August', 'victims on highways', 'issue in the general body meeting', 'raised on July 10', 'inaugurated in August 2014', 'inaugurated by the former guardian minister Ganesh Naik', 'followed by the assembly elections and the civic polls', 'is on hold']",https://timesofindia.indiatimes.com/city/navi-mumbai/accident-rates-spike-mobile-hosps-idle/articleshow/48245203.cms,"Jul 28, 2015"
1182,"['reported in Nagpur', 'increase over the corresponding period last year', 'died in which', 'injured in road accidents', 'road in the city', 'was in 2012', 'driving in most cases', 'accidents by traffic police', 'active in tracking such people', 'driving on the wrong side', 'accidents in Nagpur', 'lapses on their part', 'slip on repair and maintenance of roads', 'procure at some selected stretches', 'bring on the city roads']",https://timesofindia.indiatimes.com/city/nagpur/nagpur-roads-witness-sharp-rise-in-mishaps/articleshow/21075937.cms,"Jul 15, 2013"
1183,"['accident on Monday March 30 in which a container crashed into the Hetawane water supply pipeline near Dighati village', 'crashed in which', 'pipeline near Dighati village', 'carry at the spot', 'supply in Kharghar Dronagiri and Ulwe Nodes of Navi Mumbai']",https://timesofindia.indiatimes.com/city/navi-mumbai/no-water-supply-in-kharghar-dronagiri-and-ulwe-nodes-till-march-31/articleshow/46747216.cms,"Mar 30, 2015"
1184,"['injured in a road accident', 'truck on the Kolhapur -Bangalore road at Kognoli phata', 'road at Kognoli phata', 'admitted at a private hospital in Kolhapur', 'hospital in Kolhapur', 'were on their way', 'someone in Kognoli', 'passing by', 'admitted at the government hospital', 'admitted in Kagal where the hospital authorities declared Vinayak dead']",https://timesofindia.indiatimes.com/city/kolhapur/man-killed-in-accident-at-kognoli-phata/articleshow/53110482.cms," Jul 8, 2016"
1185,"['killed in a road accident in Bhiwandi', 'accident in Bhiwandi', 'killed on Tuesday night', 'relative in Nashik', 'reported on Wednesday', 'accident near near Mankoli', 'near near Mankoli', 'naka on the Mumbai Nashik Highway', 'handed on Wednesday', 'conducted in Mumbai']",https://timesofindia.indiatimes.com/city/mumbai/cops-blame-speeding-for-bhandup-familys-accident/articleshow/53747126.cms,"Aug 18, 2016"
1186,"[""killed by speeding vehicles in SGNP 's core forest area"", ""speeding in SGNP 's core forest area"", 'got by members of the NGO River', 'got under the RTI Act', 'occurred on Tulsi lake Kanheri road', 'is between two hills', ""found near the visitors ' area in the park"", 'area in the park', 'involved in improving the park environment', 'ban on vehicles inside the forest area', 'moving in the core forest area', 'entering at night', 'owned by a watchman at the park', 'watchman at the park', 'see at night', 'killed in road accidents', 'passes at Karnala bird sanctuary and such passes', 'built on highways', 'were on the road from the Borivli main gate', 'put on this road']",https://timesofindia.indiatimes.com/city/mumbai/8-sgnp-animals-became-roadkill-this-year-on-path-meant-for-govt-staff/articleshow/61168615.cms,"Oct 22, 2017"
1187,"['held on Monday', 'drive on roads near schools and colleges', 'roads near schools and colleges', 'committed by their child', 'lost in which', 'lost over the last few days', 'continued in various areas near schools and colleges', 'areas near schools and colleges', 'action by students', 'injuries in road accidents', 'lost in which', 'lost on February 17', 'lost at Akurdi', 'lost on the Mumbai Pune highway stretch', 'injured in the accident', 'container near Nigdi', 'came under the wheels of the container', 'conducting on one particular day', 'types on major arterial roads and highways', 'announcing in advance about the special drives', 'announcing by issuing press releases or through social media', 'made by traffic police']",https://timesofindia.indiatimes.com/city/pune/youngsters-get-lessons-in-road-rules/articleshow/46348788.cms,"Feb 24, 2015"
1188,"['killed in a road mishap', 'enacted in its wisdom', 'travelling in the vehicle', 'escape by claiming that the other vehicle was responsible for the accident', 'prove on the part of the driver of the jeep', 'driving at the relevant time', 'are in themselves']",https://timesofindia.indiatimes.com/city/mumbai/msrtc-cant-escape-liability-says-high-court/articleshow/22130189.cms,"Aug 29, 2013"
1189,"['Jabalpur in Madhya Pradesh', 'identified on Sunday', 'been in touch with Suraj', 'sister in law', 'sister in law', 'pushing at their residence at Binaki Mangalwari', 'residence at Binaki Mangalwari', 'pushing on Sunday', 'complaint by his former girlfriend', 'married on April 22', 'proposed in 2007', 'killed in separate road accidents', 'killed in seprate road accidents', 'hit by a car on Ring Road', 'car on Ring Road', 'hit on April 14', 'died at a private hospital', 'died on Sunday', 'knocked by a car', 'died at a private hospital where he was admitted on April 17', 'admitted on April 17', 'slipped near VNIT gate', 'filed at MIDC police station', 'looking at her', 'standing at Isasani bus stop', 'filed on Saturday evening']",https://timesofindia.indiatimes.com/city/nagpur/one-arrested-from-mp-in-jail-break-case/articleshow/46981189.cms,"Apr 20, 2015"
1190,"['proposed in the draft Road Transport and Safety Bill', 'number in the city road safety experts and traffic officials', ""lost on the city 's roads"", 'reported in 2008', 'stayed above Rs 10 crore per annum', 'compiled by the Intelligent Traffic Management System of the Pune Municipal Corporation', 'heavy on the pocket', 'effect on bringing down road accidents', 'reduction in number of traffic violations', 'impact on the number of accidents', 'reduction in number of violations', 'working on how lives can be saved in road accidents', 'saved in road accidents', 'accompanied by strict traffic enforcement', 'be on traffic regulation', 'is on traffic regulation', 'Mathur at a function in July', 'function in July', 'appalled by the gross violation of traffic rules by citizens', 'violation by citizens', 'injured in frequent road accidents', 'lost in a road accident']",https://timesofindia.indiatimes.com/city/pune/experts-back-steep-fines-to-stem-traffic-violations/articleshow/42754220.cms,"Sep 18, 2014"
1191,"['increase in the number of fatal accidents on the 24.89 km Sion Panvel highway', 'accidents on the 24.89 km Sion Panvel highway', 'increase in 2014', 'resulted in increased number of deaths', 'provided by traffic department the highway which starts from BARC till Kalamboli', 'died in road accidents', 'increase in pedestrian deaths', 'from in 2013', 'injuries on the highway', 'from in 2013', 'are under Navi Mumbai police ’s jurisdiction', 'Work on most of the underpasses', 'delay in the shifting of gas pipelines', 'used by pedestrians and the lack of adequate underpasses', 'are at risk', 'deaths on other important roads such as Thane Belapur Road 22', 'highways on NH 4 and 20', 'highways on NH 4B', 'comes under the jurisdiction of the Navi Mumbai police commissionerate']",https://timesofindia.indiatimes.com/city/navi-mumbai/lack-of-underpasses-lead-to-increase-in-accidents/articleshow/46204432.cms,"Feb 12, 2015"
1192,"['turned on Sunday', 'hit in Chunabhatti', 'accident on the Eastern Freeway where an out ofcontrol car went over the divider and slammed into two vehicles on the other side', 'went over the divider', 'slammed on the other side', 'died in the July 19 accident', 'lost under Ahuja Bridge', 'driven at a high speed', 'lost on an uneven patch of the highway', 'went over the divider', 'driving under the influence', 'accidents on our highways', 'been in the past two years', 'died in a car accident', 'died on a poorly lit section of the highway', ""appeared in the car 's path"", 'divider on Airoli flyover', 'country in 2015', 'study by the central government', 'spots in the city where fatal accidents occur frequently', 'take in the eastern suburbs', 'killed in road accidents']",https://timesofindia.indiatimes.com/city/mumbai/high-speed-crash-on-eastern-express-highway-kills-businessman/articleshow/53372603.cms,"Jul 25, 2016"
1193,"['was in the last stage of finalizing the policy that would prove to be game changer for the liquor industry', 'state in the country', 'resulting in loss of lives', 'operate on the lines of popular national and international e - commerce websites', 'getting at home', 'occur in India', 'report on accidental deaths and suicides in 2015', 'deaths in 2015', 'accidents in the country', 'caused by drunk driving or driving under influence of drug or alcohol', 'driving under influence of drug or alcohol', 'resulting in injuries to ', 'driving in the country', 'were in the final stages of geo tagging the liquor bottles to keep a track on their manufacturing and sale', 'track on their manufacturing and sale', 'done on the cap of the bottle', 'help in curbing cases of spurious liquor sale and also smuggling', 'prevails in western countries', 'started in Germany', 'prohibition in Chandrapur district', 'rethink on the move which may spell doom and increase liquor addiction in the state', 'increase in the state', 'engage in such hypocrisy']",https://timesofindia.indiatimes.com/city/nagpur/soon-you-can-order-liquor-online-in-state/articleshow/66197430.cms,"Oct 14, 2018"
1194,"['took in the city', 'took on Sunday', 'corridor on a 230 km stretch', 'journey between Aurangabad and Pune', 'accomplished in 2 hours and 45 minutes with coordinated efforts from doctors', 'man in Pune', 'declared on Friday night', 'retrieved on Sunday morning', 'patients in Aurangabad', 'allocated on Saturday afternoon', 'Dhoot in Aurangabad', 'village in Mantha taluka in Jalna district', 'taluka in Jalna district', 'sustained in a road accident in Jalna district', 'accident in Jalna district', 'sustained on February 18', 'hospital in Aurangabad', 'declared on Friday night February 18', 'contacted by the hospital organ donation coordinator', 'began at 9.30am', 'began on Sunday', 'retrieved by a team from Chennai', 'reached in our ambulance', 'reached in less than three hours', 'department at Ruby Hall Clinic', 'transplanted in four hours and liver', 'transplanted in 12 hours', 'cities between doctors co - ordinators traffic police department and ancillary staff', 'carried in two and half years', 'branch on Sunday', 'Talkies in about nine minutes', 'deployed on the route', 'access on roads', 'create in Aurangabad', 'reach in Aurangabad', 'flown by medical flight Navy 233 which landed at Aurangabad airport on Sunday morning at 6.30am and left with the heart at 9 am', 'landed at Aurangabad airport', 'landed on Sunday morning', 'landed at 6.30am', 'left at 9 am', 'flown by a special mini - aircraft', 'village in Mantha taluka in Jalna district', 'taluka in Jalna district', 'met on last Thursday', 'travelling on his motorcycle', 'hospital in Jalna', 'Hospital in Aurangabad', 'brought on Saturday', 'survived by wife daughter son mother two brothers and three sisters', 'counselling in this case', 'tests at an interval of six hours', 'conducted on Saturday', 'brain on Saturday', 'brain at 2.30pm', 'harvested on Sunday', 'hospitals in Aurangabad', 'condition in Chennai who was to get both the heart and the lungs', 'Hospital in Chennai', 'was on peritoneal dialysis', 'done on a 34 year old patient from Jalna who was suffering from end stage renal disease']",https://timesofindia.indiatimes.com/city/pune/liver-travels-230-km-to-pune/articleshow/51083904.cms,"Feb 22, 2016"
1195,"['died on Saturday morning', 'died in a road accident in Seoni', 'accident in Seoni', 'years in wildlife conservation', 'played in providing livelihood to tribals through tiger conservation', 'was on his motorcycle', 'hit by a truck near Gopalganj', 'truck near Gopalganj', 'declared by noon', 'betterment in buffer areas', 'joined in 2006', 'officer in Pench Tiger Reserve Maharashtra and MP', 'promoted in 2014', 'groups in MP Pench', 'working in six tiger reserves of Central India']",https://timesofindia.indiatimes.com/city/nagpur/wildlife-conservationist-dies-in-road-mishap/articleshow/53135057.cms,"Jul 10, 2016"
1196,"['accidents in Maharashtra', 'killed in which']",https://timesofindia.indiatimes.com/city/mumbai/maharashtra-govt-to-implement-guidelines-to-prevent-accidents/articleshow/16880345.cms,"Oct 19, 2012"
1197,"['died in a road accident', 'died on Tuesday night', 'died near Mankoli', 'died on the Mumbai Nashik highway', 'death at Nashik', 'daughter in law', 'went on the opposite lane', 'injured in the accident', 'motorists on the road', 'mortem on Wednesday', 'was in full speed']",https://timesofindia.indiatimes.com/city/thane/four-dead-as-speeding-car-hits-divider-at-mankoli/articleshow/53752850.cms,"Aug 18, 2016"
1198,"['identified on Friday', 'identified in the island city where it plans to undertake awareness programmes and precautionary measures to bring down accident fatalities', 'comes in the wake of the Road Safety Fortnight which may be observed from next week', 'RTOs in the suburbs', '30 in the eastern and western suburbs', 'inculcating among drivers', '% in the city', 'identified in the island city', 'junction near Machchimar Nagar Cuffe Parade JJ flyover in Pydhonie', 'flyover in Pydhonie', 'carriageway in front of NSCI towards Tardeo', 'bridge near Sion hospital', 'junction near Siddhivinayak temple Prabhadevi and', 'junction near Zarapkar market', 'Junction below Tilak bridge and Ruparel college signal in Dadar', 'signal in Dadar', 'spots in the suburbs', 'identified on the Eastern Express Highway and Western Express Highways', 'identified in Bandra and Malad', 'identified in the western suburbs', 'Vikhroli in the eastern suburbs', 'keep at these black spots', 'talking on phone', 'series at colleges and schools', 'elders at home', 'deaths in road accidents in the city', 'accidents in the city', 'working on four parameters engineering enforcement emergency services and education']",https://timesofindia.indiatimes.com/city/mumbai/rto-identifies-seven-black-spots-in-island-city-for-road-safety-fortnight/articleshow/62387310.cms," Jan 6, 2018"
1199,"['accidents in western region of the country', 'set in Nagpur city', 'open in Nagpur', 'working under the aegis of Ministry of Road Transport and Highways', 'facility in urban hilly and rural areas across the country', 'city in Giripeth', 'source in the transport department', 'opening in Nagpur']",https://timesofindia.indiatimes.com/city/nagpur/road-transport-bodys-regional-centre-opens-in-nagpur/articleshow/53024187.cms," Jul 2, 2016"
1200,"['died in the dry months', 'difference in the toll in both categories', 'toll in both categories', 'accidents on stretches where the road condition deteriorated', 'is under subject to investigation', 'months in July', 'months under study', 'is in which', 'issued in the media']",https://timesofindia.indiatimes.com/city/navi-mumbai/more-deaths-serious-injuries-in-2016-on-sion-panvel-highway/articleshow/54784546.cms,"Oct 10, 2016"
1201,"['made by assistant police inspector Mahesh Sartape who is posted at the traffic control room', 'posted at the traffic control room', 'professionals in Kothrud area', 'talking on mobile phones', 'talking on mobile phones', 'reported between January and April 30', 'talking on phone', 'talking on mobile phones', 'results in this aspect', 'Talking on mobile phones', 'accidents in the city', 'run in all theatres']",https://timesofindia.indiatimes.com/city/pune/film-on-dangers-of-using-cellphones-while-driving/articleshow/58504304.cms," May 4, 2017"
1202,"['accidents on expressways', 'reported in 2014', 'is among states', 'accidents in 2014', 'defects in mechanical condition of vehicles animal crossing weather conditions and poor visibility', 'accidents in Mumbai', 'roads in the city', 'visibility at night', 'lead at night', 'reduced by effective safety measures', 'happened in the day', 'resulting in lack of control over the vehicle', 'lack over the vehicle', 'study by government agencies', 'accidents on the highway', 'spurt in vehicle population', 'spurt on roads which has taken a toll', 'driving on city roads', 'helped on the highways', 'check on the toll in accidents', 'toll in accidents', 'Nakabandis at night', 'bring by next year', 'licence in India']",https://timesofindia.indiatimes.com/city/mumbai/mumbai-tops-in-deaths-on-expressways/articleshow/48138133.cms,"Jul 20, 2015"
1203,"['rejected on Thursday', 'granted in the Baner Road accident that killed a woman and her daughter and injured three others', 'occurred on April 17', 'standing on the median', 'ran on the median', 'arrested on April 18', 'offences under sections 304 A', 'hurt by act', 'granted on the same day', 'pleas in the court', 'filed on April 19', 'invoking under Section 304', 'heard by the court', 'heard on Wednesday', 'pronounced on Thursday', 'invoked in the case', 'moved under Section 437 5 of the Code of Criminal Procedure CrPC', 'granted under Section 436 of CrPC']",https://timesofindia.indiatimes.com/city/pune/court-rejects-cops-petition-to-cancel-woman-drivers-bail/articleshow/58411587.cms,"Apr 28, 2017"
1204,"['ambulance by the NGO', 'was on Monday', 'killed on the highway', 'killed in 2007', 'Wadkhal in the Raigad district', 'help in a more efficient manner with the ambulance', 'casued by the rains']",https://timesofindia.indiatimes.com/city/navi-mumbai/ngo-gifts-ambulance-to-pen-accident-saviour/articleshow/53198693.cms,"Jul 14, 2016"
1205,"['accidents in the city', 'travelling on national highway wear helmets', 'deployed at various spots on the Pune Bangalore national highway which is under the jurisdiction of Kolhapur district and other major roads', 'spots on the Pune Bangalore national highway which is under the jurisdiction of Kolhapur district and other major roads', 'is under the jurisdiction of Kolhapur district', 'began on Wednesday', 'conference over issues related to traffic drive', 'riding in Kolhapur Range', 'set by using helmet compulsorily', 'drive on National highway', 'launched on Thursday', 'launched at various other major roads in the district', 'roads in the district', 'checks in the district', 'driving on roads', 'killed in the district']",https://timesofindia.indiatimes.com/city/kolhapur/wear-helmet-or-pay-fine-choice-is-yours/articleshow/59059550.cms," Jun 9, 2017"
1206,"['inaugurated on Saturday', 'host in attendance', 'host at Vasantrao Deshpande Hall', 'Organized by city based International Council for World Bengali Conference', 'professor at Nagpur University Baban Nakhale and ex - serviceman Sandesh Singalkar', 'penned by Rabindranath Tagore which is the heart and soul of Bengali culture', 'awards in the field of singing Ashesh Sengupta and his son Alik from Kolkata', 'expressed on being a part of the conference', 'feel at home', 'preserving in Maharashtra', 'belonging between 6 and 22', 'trained by dancer Utsa Banerjee', 'accident in Kolkatta']",https://timesofindia.indiatimes.com/city/nagpur/bengali-meet-aims-to-keep-culture-alive-through-youth/articleshow/59946390.cms," Aug 7, 2017"
1207,"['witnessed in 48 hours', 'dead at the Bajrangdas Bapa Arogya Dham Hospital in Bhavnagar', 'Hospital in Bhavnagar', 'took at Fortis Hospital in Mulund where the cadaver heart had travelled from Bhavnagar in 1hr 40mins covering a distance of 587kms', 'Hospital in Mulund where the cadaver heart had travelled from Bhavnagar in 1hr 40mins covering a distance of 587kms', 'travelled in 1hr 40mins', 'laid at both the cities', 'left at 08.12pm', 'left on Wednesday', 'reached at 8.27pm', 'sharing between the two states', 'transplants between Tuesday and Wednesday', 'boost in organ donation']",https://timesofindia.indiatimes.com/city/mumbai/heart-from-gujarat-saves-aurangabad-school-teacher/articleshow/55483364.cms,"Nov 17, 2016"
1208,"['expressed on Tuesday', 'communication by the Centre ’s advocate Parag Vyas', 'introducing in Parliament', 'driving on a public way', 'is under which', 'rammed in', 'rammed at Bandra', 'acquitted on December 10']",https://timesofindia.indiatimes.com/city/mumbai/hc-thumbs-up-for-two-bills-on-rash-driving/articleshow/50194145.cms,"Dec 16, 2015"
1209,"['prevailed at Golibar square', 'prevailed on Monday', 'gathered at the place', 'death in a road accident', 'crushed near Chikhli chowk', 'road near Chikhli Layout', 'reason behind the accident that claimed the life of mother of two while her husband miraculously survived with minor injuries', 'had on Monday', 'riding on scooter', 'riding on Sunday', 'grazed by a truck travelling in the same direction', 'travelling in the same direction', 'lost over the scooter', 'fell on the safer side', 'came under the wheels of the truck', 'created at the place where the Kalamna bridge ends', 'reason behind accidents like these', 'scrutinized by the cops', 'gathered on Monday', 'gathered at Gothra Transport demanding compensation for the victim']",https://timesofindia.indiatimes.com/city/nagpur/tension-at-golibar-sq-over-womans-death-in-accident/articleshow/57740848.cms,"Mar 21, 2017"
1210,"['injured in separate road accidents', 'were in a world of misery', 'wear on that fateful day', 'took on the very next morning which was a Sunday', 'bringing on the ground', 'Blood in her vomit', 'fracture in her skull', 'spending in the hospital', 'recovery at home', 'joined on December 23', 'getting on track', 'was on his way to the railway station', 'suffered in his brain', 'bring on the night of October 12', 'waiting at the side of the road', 'hit by a speeding car', 'threw in the air', 'area in Khadki']",https://timesofindia.indiatimes.com/city/pune/accident-survivors-recall-costly-lesson-of-skirting-helmet/articleshow/50376535.cms,"Dec 30, 2015"
1211,"['brother in law', 'opposed on the grounds that the accused was a close relative and it was natural for the child to not support the prosecution ’s case', 'arrested on November 16', 'produced at Sion Hospital', 'lodged by the victim', 'sex between them', 'brother in law', 'committed by the accused upon the girl', 'released on bail', 'died in a road accident', 'died on November 7', 'brother in law', 'lived in another city', 'realized on November 12', 'accompanied by the neighbour']",https://timesofindia.indiatimes.com/city/mumbai/no-bail-for-bro-in-law-even-after-minor-rape-survivor-turns-hostile/articleshow/63954838.cms,"Apr 29, 2018"
1212,"['booked by Friday afternoon', 'attempted at getting a fuel fill for their two wheelers/ bikes without wearing helmets', 'injuries in road accidents', 'abide by the law', 'abided by the law', 'men in uniform', 'undertaken over the years', 'spread among the youth and riders']",https://timesofindia.indiatimes.com/city/navi-mumbai/bikers-top-death-chart-sticky-on-wearing-helmets/articleshow/53343691.cms,"Jul 22, 2016"
1213,"['accidents on the Pune Mumbai expresssway', 'year on year', 'Conducted by city based research firm JP Research India Pvt Ltd', 'Conducted in conjunction with non - governmental organisation SaveLife Foundation', 'causing on the expressway', 'strolling on the e - way', 'submitted by the association', 'based on 155 reported accidents from January to December 2016 that involved 256 road users 240 vehicles and 16 pedestrians and resulted in 118 deaths and about 300 serious injuries', 'resulted in 118 deaths and about 300 serious injuries', 'occurred in the Mumbai direction', 'occurred in the Pune direction', 'working on reducing fatalities through stricter enforcement particularly for improper lane changes and driving in the first lane of the expressway', 'driving in the first lane of the expressway', 'driving in the first lane', 'Stressing on the importance of enforcing lane discipline on the expressway', 'enforcing on the expressway', 'focusing on this critical problem', 'stationed at the toll', 'fine at the spot', 'teams at the spot', 'caused by infrastructural shortcomings', 'animals on the highway', 'close by putting up the necessary fencing', 'taken at over ', 'locations between August 2016 and January 2017', 'taken on the e - way', 'taken by SaveLIFE Foundation', 'reducing by 2020', 'taken by Corporate Social Responsibility CSR support of Mahindra & Mahindra M&M', 'taken in partnership with MSRDC and the state government', 'helped in bringing down fatalities on the e - way over the past six months', 'fatalities on the e - way', 'bringing over the past six months', 'informed at SaveLIFE Foundation', 'rate between January and July 2016', 'gaps in medians', 'visibility among others', 'helped in saving some lives', 'placed in the median', 'working on the e - way', 'removed in June 2015', 'strolling on the e - way', 'driving on the fast lanes which end up slowing down traffic', 'Those in a hurry', 'negotiate on the way', 'driving on the e - way']",https://timesofindia.indiatimes.com/city/pune/lane-cutting-speeding-big-killers-on-stretch-in-16/articleshow/57802862.cms,"Mar 24, 2017"
1214,"['rally on road safety', 'bicycles between Bandra and Goregaon', 'began at 6 am from SRPF Parade Ground Goregaon', 'finished at the same place', 'began at 7 am from R2 Ground Bandra Kurla Complex Bandra East', 'concluded at the SRPF Parade Ground Goregaon', 'accidents in the city and across Maharashtra', 'died in the state', 'died in road accidents', 'taking in a big way', 'graced on Sunday']",https://timesofindia.indiatimes.com/city/mumbai/rto-organises-big-rally-on-road-safety/articleshow/50792103.cms,"Jan 31, 2016"
1215,"['publish on various aspects of road safety', 'said on Monday', 'planning among others', 'research under the United Nations decade of action for road safety programme', 'speaking at a function in the city', 'function in the city', 'organized by the highway police and the National Service Scheme', 'taken on which', 'statistics on road accidents', 'are at the same time', 'statistics on other topics such as trauma care hospitals', 'research on statistics on various aspects of road safety', 'statistics on various aspects of road safety', 'neglected in urban planning', 'forgotten in urban planning', 'finances in road sector', 'taken on which', 'injured in road accidents grievance redressal laws', 'reporting on road safety', 'began on May 11 2011', 'people in the age group of 15 to 40', 'lose in road accidents', 'campaign by NSS volunteers', 'competition in colleges on road safety', 'colleges on road safety', 'plays on road safety', 'Present on the occasion']",https://timesofindia.indiatimes.com/city/pune/students-can-conduct-research-on-road-safety-amitabh-rajan/articleshow/28766893.cms,"Jan 14, 2014"
1216,"['submit in the next three months', 'headed by an apex court judge', 'accidents on Indian roads', 'increased in 2004', 'increased in 2009', 'laws on use of road safety devices helmets and seat belts', 'found in the course of his professional duties and rendering services to victims of road accidents', 'deaths in a large number of the accidents', 'exemptions in favour of women', 'exemptions in some states', 'put on the back burner', 'branch on Saturday', 'implementing on Monday', 'focusing on spreading public awareness about the benefits of using helmets while riding a two wheeler', 'focusing in order to avoid head injuries and fatalities in case of road accidents', 'avoid in case of road accidents', 'undertaken by the traffic police']",https://timesofindia.indiatimes.com/city/pune/report-on-road-safety-to-talk-of-implementation/articleshow/35624376.cms,"May 27, 2014"
1217,"['conducted by the Pune Municipal Corporation', 'first on the list of 18 city roads that need urgent attention to enhance citizens ’ safety', 'fatalities over the last two years', 'one in the category', 'accidents on the road traffic and pedestrian volumes traffic and pedestrian intensity and safety score', 'carried by Walter P Moore Engineering India Private Limited', 'given by the auditors', 'dangers in the past', 'information on pedestrian ’s signal timing on Ahmednagar road under the Right To Information Act', 'timing on Ahmednagar road under the Right To Information Act', 'road under the Right To Information Act', 'said on paper', 'remains in reality', 'cross in six seconds', 'introducing on the road', 'body in', 'size on this road which are obstacles to traffic', 'roads in the city', 'carried in a phased manner', 'included in the audit', 'shared by state governments', 'panel on road safety', 'was among the top states', 'decrease in the number of road accident deaths']",https://timesofindia.indiatimes.com/city/pune/pmc-study-finds-nagar-rd-most-dangerous-in-pune/articleshow/63737886.cms,"Apr 13, 2018"
1218,"['measures on the Pune Mumbai expressway', 'deaths in the past 14 years', 'consensus among speakers', 'consensus on Tuesday', 'foundation in the memory of driver Neeraj Ramakant Sind who worked for city based developer D S Kulkarni', 'died on the spot', 'damaged in the accident in Bor ghat section of the expressway', 'accident in Bor ghat section of the expressway', 'mishaps in the state and the country', 'lost near Panvel', 'are at many places', 'died in an accident', 'died on the expressway', 'died in December 2012', 'presided over', 'presided by chief minister Devendra Fadnavis']",https://timesofindia.indiatimes.com/city/pune/call-for-collective-steps-to-stop-eway-accidents/articleshow/52965394.cms,"Jun 29, 2016"
1219,"['conducted on Maharashtra State Road Transport Corporation MSRTC bus driver Ramesh Sahdev Kamble who lost control of the vehicle in Kolhapur on Wednesday evening', 'vehicle in Kolhapur', 'lost on Wednesday evening', 'driven by Santosh Mane', 'driven in 2012', 'driven in Pune', 'rammed on a busy chowk', 'rammed on Wednesday evening', 'causing by negligence and rash driving', ""cm on the left part of Kamble 's brain"", 'undergone in January', 'check in January', 'involved in five minor mishaps', 'was in 2007', 'was in 2009 2010 2014 and 2015', 'reversing at the Rankala bus station when the vehicle banged into the control room', 'stay on pay hike']",https://timesofindia.indiatimes.com/city/kolhapur/maharashtra-state-road-transport-corporation-bus-drivers-tumour-likely-cause-of-accident/articleshow/58854948.cms,"May 26, 2017"
1220,"['observed in the state', 'held at IUCAA', 'held at Pune University campus', 'held on Monday', 'held at 3 pm', 'participated in the road safety awareness campaign which was held between October to December last year superintendent of police highways Pune division', 'held between October', 'made in Kalyan', 'safety among the youth', 'fatalities in road accidents', 'decided in August', 'died in road accidents', 'died in 2012', 'injured in mishaps']",https://timesofindia.indiatimes.com/city/pune/inter-university-road-safety-campaign-awards-to-be-present-on-monday/articleshow/28712223.cms,"Jan 12, 2014"
1221,"['killing by snatching his organs', 'is in his early 20s', 'saved on August 3', 'fear among people which prevents them from coming forward', 'met on August 3', 'were by that time', 'worker at Ruby Hall Clinic', 'Counsellors at the hospital', 'works in a state run medical facility in Shirur', 'facility in Shirur', 'been on the waitlist', 'been on the waitlist', 'coordinator at Poona hospital']",https://timesofindia.indiatimes.com/city/pune/shirur-farmers-family-helps-give-a-new-lease-of-life-to-five-patients/articleshow/48460806.cms,"Aug 13, 2015"
1222,"['Day on Saturday', 'neurologist at the Nashik civil hospital', 'hospitals in Maharashtra', 'works at a private hospital', 'One in every six persons', 'once in their lifetime', 'hospital in Nashik', 'hospitals in Mumbai', 'were in the past', 'spend in the hospital', 'consult at a government facility', 'accidents in Nashik', 'die in Nashik']",https://timesofindia.indiatimes.com/city/nashik/neurologists-post-yet-to-get-state-nod/articleshow/55128192.cms,"Oct 29, 2016"
1223,"['killed in a road accident at Muscat in Oman', 'accident at Muscat', 'accident in Oman', 'killed on the night of December 29', 'survived by son Rajan and daughter Trupti Shrimali', 'injured in the accident', 'treatment at Muscat', 'killed in the accident', 'performed at Muscat', 'said on Tuesday']",https://timesofindia.indiatimes.com/city/nagpur/three-of-nagpur-killed-in-accident-at-muscat/articleshow/45695250.cms,"Dec 31, 2014"
1224,"['save in case of an accident', 'victims in the city', 'compiled by the traffic police', 'lost in 109 fatal two wheeler accidents in the city', 'accidents in the city', 'lost between January 1 and October 31', 'increases in case of an accident involving serious head injuries', 'director at Ruby Hall Clinic']",https://timesofindia.indiatimes.com/city/pune/194-bikers-died-this-year-only-1-wore-a-helmet/articleshow/50083069.cms," Dec 8, 2015"
1225,"['recovered in fine', 'began on December 5', 'focussing on private vehicle owners who do not use helmets seat belts while driving putting black films on window glasses fancy registration plates among others', 'putting on window glasses fancy registration plates', 'putting among others', 'talking over the phone', 'putting on their vehicles', 'riding on bike', 'films on window glasses and others for rash driving unfit vehicles unregistered vehicles and clandestine operations', 'booked on Monday', 'using among many other cases', 'focussed on private vehicle operators', 'offences in the future', 'die in road accidents', 'injuries on their head']",https://timesofindia.indiatimes.com/city/nashik/second-phase-of-helmet-drive-fetches-rs-3l-fine/articleshow/56190261.cms,"Dec 27, 2016"
